Freq.	V(n018)/V(VI)
1.19398810446421e+004	(1.23078216483405e+001dB,1.43254667122763e+002°)
1.19674053130718e+004	(1.24843966917909e+001dB,1.42488560832853e+002°)
1.19949930314931e+004	(1.26621826166022e+001dB,1.41694416935084e+002°)
1.20226443461735e+004	(1.28411024008766e+001dB,1.40870981295830e+002°)
1.20503594037173e+004	(1.30210663067926e+001dB,1.40016953361139e+002°)
1.20781383510671e+004	(1.32019705073822e+001dB,1.39130987900287e+002°)
1.21059813355041e+004	(1.33836956070054e+001dB,1.38211697635774e+002°)
1.21338885046491e+004	(1.35661050570179e+001dB,1.37257656928779e+002°)
1.21618600064630e+004	(1.37490434714239e+001dB,1.36267406710027e+002°)
1.21898959892480e+004	(1.39323348515364e+001dB,1.35239460866992e+002°)
1.22179966016480e+004	(1.41157807340130e+001dB,1.34172314318311e+002°)
1.22461619926498e+004	(1.42991582832509e+001dB,1.33064453023816e+002°)
1.22743923115834e+004	(1.44822183571520e+001dB,1.31914366191702e+002°)
1.23026877081231e+004	(1.46646835848273e+001dB,1.30720560950698e+002°)
1.23310483322884e+004	(1.48462465059539e+001dB,1.29481579751405e+002°)
1.23594743344444e+004	(1.50265678341820e+001dB,1.28196020743641e+002°)
1.23879658653030e+004	(1.52052749210291e+001dB,1.26862561341157e+002°)
1.24165230759234e+004	(1.53819605117340e+001dB,1.25479985126756e+002°)
1.24451461177131e+004	(1.55561818999295e+001dB,1.24047212164304e+002°)
1.24738351424287e+004	(1.57274606028131e+001dB,1.22563332664734e+002°)
1.25025903021765e+004	(1.58952826914486e+001dB,1.21027643796496e+002°)
1.25314117494134e+004	(1.60590999202410e+001dB,1.19439689234671e+002°)
1.25602996369480e+004	(1.62183318034413e+001dB,1.17799300807532e+002°)
1.25892541179410e+004	(1.63723687823917e+001dB,1.16106641328882e+002°)
1.26182753459060e+004	(1.65205766126349e+001dB,1.14362247408914e+002°)
1.26473634747108e+004	(1.66623020725617e+001dB,1.12567070731816e+002°)
1.26765186585777e+004	(1.67968800530904e+001dB,1.10722515998236e+002°)
1.27057410520847e+004	(1.69236420299385e+001dB,1.08830473485697e+002°)
1.27350308101659e+004	(1.70419258468757e+001dB,1.06893344015966e+002°)
1.27643880881127e+004	(1.71510866523186e+001dB,1.04914054074047e+002°)
1.27938130415745e+004	(1.72505087374480e+001dB,1.02896058935493e+002°)
1.28233058265595e+004	(1.73396179287262e+001dB,1.00843331955509e+002°)
1.28528665994354e+004	(1.74178941003592e+001dB,9.87603386684519e+001°)
1.28824955169306e+004	(1.74848833032005e+001dB,9.66519950320067e+001°)
1.29121927361346e+004	(1.75402089661236e+001dB,9.45236099932435e+001°)
1.29419584144991e+004	(1.75835816227137e+001dB,9.23808134944443e+001°)
1.29717927098388e+004	(1.76148066556435e+001dB,9.02294719932546e+001°)
1.30016957803322e+004	(1.76337896341000e+001dB,8.80755944491387e+001°)
1.30316677845222e+004	(1.76405389414614e+001dB,8.59252324310032e+001°)
1.30617088813177e+004	(1.76351655411921e+001dB,8.37843784475520e+001°)
1.30918192299933e+004	(1.76178798945840e+001dB,8.16588667389894e+001°)
1.31219989901913e+004	(1.75889862082907e+001dB,7.95542805791219e+001°)
1.31522483219216e+004	(1.75488743365344e+001dB,7.74758696440789e+001°)
1.31825673855633e+004	(1.74980097789311e+001dB,7.54284802665689e+001°)
1.32129563418650e+004	(1.74369222909882e+001dB,7.34165004975666e+001°)
1.32434153519459e+004	(1.73661936567154e+001dB,7.14438209370696e+001°)
1.32739445772966e+004	(1.72864451630844e+001dB,6.95138113656647e+001°)
1.33045441797801e+004	(1.71983252703018e+001dB,6.76293123878932e+001°)
1.33352143216325e+004	(1.71024978991262e+001dB,6.57926406421419e+001°)
1.33659551654636e+004	(1.69996316671438e+001dB,6.40056056689675e+001°)
1.33967668742586e+004	(1.68903903102357e+001dB,6.22695362644111e+001°)
1.34276496113779e+004	(1.67754244321862e+001dB,6.05853140604615e+001°)
1.34586035405587e+004	(1.66553646411935e+001dB,5.89534121412406e+001°)
1.34896288259157e+004	(1.65308160612355e+001dB,5.73739366833146e+001°)
1.35207256319420e+004	(1.64023541508904e+001dB,5.58466698632445e+001°)
1.35518941235096e+004	(1.62705217225107e+001dB,5.43711125698065e+001°)
1.35831344658707e+004	(1.61358270294511e+001dB,5.29465257628028e+001°)
1.36144468246587e+004	(1.59987427763176e+001dB,5.15719696128078e+001°)
1.36458313658884e+004	(1.58597059045299e+001dB,5.02463398214264e+001°)
1.36772882559577e+004	(1.57191180103644e+001dB,4.89684007509361e+001°)
1.37088176616477e+004	(1.55773462627589e+001dB,4.77368151818793e+001°)
1.37404197501243e+004	(1.54347247015240e+001dB,4.65501706675192e+001°)
1.37720946889387e+004	(1.52915558115944e+001dB,4.54070025678905e+001°)
1.38038426460280e+004	(1.51481122843395e+001dB,4.43058139276852e+001°)
1.38356637897170e+004	(1.50046388918610e+001dB,4.32450924165629e+001°)
1.38675582887181e+004	(1.48613544140408e+001dB,4.22233245826257e+001°)
1.38995263121327e+004	(1.47184535705522e+001dB,4.12390076846702e+001°)
1.39315680294522e+004	(1.45761089209245e+001dB,4.02906593705918e+001°)
1.39636836105585e+004	(1.44344727050608e+001dB,3.93768254617595e+001°)
1.39958732257254e+004	(1.42936786043957e+001dB,3.84960860891055e+001°)
1.40281370456187e+004	(1.41538434102788e+001dB,3.76470604087037e+001°)
1.40604752412983e+004	(1.40150685913190e+001dB,3.68284101043536e+001°)
1.40928879842179e+004	(1.38774417554998e+001dB,3.60388418636867e+001°)
1.41253754462267e+004	(1.37410380060216e+001dB,3.52771089934525e+001°)
1.41579377995700e+004	(1.36059211922047e+001dB,3.45420123196202e+001°)
1.41905752168901e+004	(1.34721450585306e+001dB,3.38324004992074e+001°)
1.42232878712274e+004	(1.33397542961266e+001dB,3.31471698535292e+001°)
1.42560759360210e+004	(1.32087855018158e+001dB,3.24852638169809e+001°)
1.42889395851102e+004	(1.30792680503515e+001dB,3.18456720815447e+001°)
1.43218789927346e+004	(1.29512248857008e+001dB,3.12274295049133e+001°)
1.43548943335357e+004	(1.28246732373022e+001dB,3.06296148393057e+001°)
1.43879857825576e+004	(1.26996252671408e+001dB,3.00513493286884e+001°)
1.44211535152478e+004	(1.25760886533011e+001dB,2.94917952139735e+001°)
1.44543977074584e+004	(1.24540671154149e+001dB,2.89501541788247e+001°)
1.44877185354467e+004	(1.23335608871181e+001dB,2.84256657627346e+001°)
1.45211161758766e+004	(1.22145671403160e+001dB,2.79176057629835e+001°)
1.45545908058188e+004	(1.20970803657217e+001dB,2.74252846428256e+001°)
1.45881426027526e+004	(1.19810927137983e+001dB,2.69480459596420e+001°)
1.46217717445663e+004	(1.18665942999060e+001dB,2.64852648237903e+001°)
1.46554784095582e+004	(1.17535734771420e+001dB,2.60363463963767e+001°)
1.46892627764378e+004	(1.16420170800561e+001dB,2.56007244320837e+001°)
1.47231250243263e+004	(1.15319106421437e+001dB,2.51778598714818e+001°)
1.47570653327581e+004	(1.14232385897491e+001dB,2.47672394858365e+001°)
1.47910838816812e+004	(1.13159844147715e+001dB,2.43683745762777e+001°)
1.48251808514586e+004	(1.12101308283306e+001dB,2.39807997282697e+001°)
1.48593564228692e+004	(1.11056598973486e+001dB,2.36040716215766e+001°)
1.48936107771082e+004	(1.10025531658073e+001dB,2.32377678953285e+001°)
1.49279440957891e+004	(1.09007917622700e+001dB,2.28814860673240e+001°)
1.49623565609434e+004	(1.08003564950956e+001dB,2.25348425063617e+001°)
1.49968483550228e+004	(1.07012279366320e+001dB,2.21974714561065e+001°)
1.50314196608993e+004	(1.06033864975429e+001dB,2.18690241088188e+001°)
1.50660706618665e+004	(1.05068124923086e+001dB,2.15491677271139e+001°)
1.51008015416406e+004	(1.04114861968295e+001dB,2.12375848118564e+001°)
1.51356124843612e+004	(1.03173878989713e+001dB,2.09339723142121e+001°)
1.51705036745924e+004	(1.02244979428023e+001dB,2.06380408898866e+001°)
1.52054752973240e+004	(1.01327967671939e+001dB,2.03495141935647e+001°)
1.52405275379720e+004	(1.00422649393913e+001dB,2.00681282116016e+001°)
1.52756605823798e+004	(9.95288318409113e+000dB,1.97936306310436e+001°)
1.53108746168194e+004	(9.86463240851552e+000dB,1.95257802431176e+001°)
1.53461698279920e+004	(9.77749372391405e+000dB,1.92643463793778e+001°)
1.53815464030294e+004	(9.69144846388393e+000dB,1.90091083787675e+001°)
1.54170045294946e+004	(9.60647819985826e+000dB,1.87598550839247e+001°)
1.54525443953832e+004	(9.52256475407392e+000dB,1.85163843651201e+001°)
1.54881661891239e+004	(9.43969021029954e+000dB,1.82785026703029e+001°)
1.55238700995799e+004	(9.35783692257412e+000dB,1.80460245997938e+001°)
1.55596563160498e+004	(9.27698752218163e+000dB,1.78187725042360e+001°)
1.55955250282686e+004	(9.19712492306179e+000dB,1.75965761044884e+001°)
1.56314764264086e+004	(9.11823232583794e+000dB,1.73792721322149e+001°)
1.56675107010805e+004	(9.04029322062285e+000dB,1.71667039899853e+001°)
1.57036280433346e+004	(8.96329138874696e+000dB,1.69587214297747e+001°)
1.57398286446612e+004	(8.88721090353782e+000dB,1.67551802488037e+001°)
1.57761126969925e+004	(8.81203613026724e+000dB,1.65559420017263e+001°)
1.58124803927029e+004	(8.73775172536817e+000dB,1.63608737282243e+001°)
1.58489319246102e+004	(8.66434263501501e+000dB,1.61698476951269e+001°)
1.58854674859768e+004	(8.59179409314944e+000dB,1.59827411522171e+001°)
1.59220872705107e+004	(8.52009161902484e+000dB,1.57994361009452e+001°)
1.59587914723663e+004	(8.44922101433701e+000dB,1.56198190753058e+001°)
1.59955802861457e+004	(8.37916835999859e+000dB,1.54437809341882e+001°)
1.60324539068994e+004	(8.30992001260993e+000dB,1.52712166645406e+001°)
1.60694125301278e+004	(8.24146260067330e+000dB,1.51020251947348e+001°)
1.61064563517817e+004	(8.17378302059325e+000dB,1.49361092175577e+001°)
1.61435855682639e+004	(8.10686843249794e+000dB,1.47733750222759e+001°)
1.61808003764296e+004	(8.04070625591661e+000dB,1.46137323352692e+001°)
1.62181009735883e+004	(7.97528416534137e+000dB,1.44570941687485e+001°)
1.62554875575038e+004	(7.91059008569960e+000dB,1.43033766771065e+001°)
1.62929603263962e+004	(7.84661218775997e+000dB,1.41524990204749e+001°)
1.63305194789423e+004	(7.78333888349261e+000dB,1.40043832350882e+001°)
1.63681652142771e+004	(7.72075882140110e+000dB,1.38589541100774e+001°)
1.64058977319944e+004	(7.65886088184241e+000dB,1.37161390703392e+001°)
1.64437172321483e+004	(7.59763417234860e+000dB,1.35758680651502e+001°)
1.64816239152540e+004	(7.53706802296258e+000dB,1.34380734622057e+001°)
1.65196179822891e+004	(7.47715198159814e+000dB,1.33026899467972e+001°)
1.65576996346942e+004	(7.41787580943470e+000dB,1.31696544258443e+001°)
1.65958690743746e+004	(7.35922947635306e+000dB,1.30389059365212e+001°)
1.66341265037006e+004	(7.30120315642092e+000dB,1.29103855592342e+001°)
1.66724721255096e+004	(7.24378722343305e+000dB,1.27840363347126e+001°)
1.67109061431060e+004	(7.18697224651091e+000dB,1.26598031850033e+001°)
1.67494287602633e+004	(7.13074898576777e+000dB,1.25376328381543e+001°)
1.67880401812245e+004	(7.07510838804034e+000dB,1.24174737563999e+001°)
1.68267406107036e+004	(7.02004158269200e+000dB,1.22992760676606e+001°)
1.68655302538863e+004	(6.96553987748944e+000dB,1.21829915001886e+001°)
1.69044093164316e+004	(6.91159475455376e+000dB,1.20685733201945e+001°)
1.69433780044722e+004	(6.85819786638879e+000dB,1.19559762723020e+001°)
1.69824365246164e+004	(6.80534103198680e+000dB,1.18451565226864e+001°)
1.70215850839484e+004	(6.75301623301293e+000dB,1.17360716047613e+001°)
1.70608238900301e+004	(6.70121561006787e+000dB,1.16286803672823e+001°)
1.71001531509018e+004	(6.64993145903057e+000dB,1.15229429247488e+001°)
1.71395730750832e+004	(6.59915622747894e+000dB,1.14188206099866e+001°)
1.71790838715748e+004	(6.54888251118951e+000dB,1.13162759288044e+001°)
1.72186857498590e+004	(6.49910305071572e+000dB,1.12152725166203e+001°)
1.72583789199009e+004	(6.44981072804300e+000dB,1.11157750969624e+001°)
1.72981635921499e+004	(6.40099856332144e+000dB,1.10177494417512e+001°)
1.73380399775403e+004	(6.35265971167372e+000dB,1.09211623332770e+001°)
1.73780082874926e+004	(6.30478746007837e+000dB,1.08259815277904e+001°)
1.74180687339150e+004	(6.25737522432684e+000dB,1.07321757206277e+001°)
1.74582215292039e+004	(6.21041654605323e+000dB,1.06397145127992e+001°)
1.74984668862454e+004	(6.16390508983550e+000dB,1.05485683789689e+001°)
1.75388050184165e+004	(6.11783464036726e+000dB,1.04587086367608e+001°)
1.75792361395858e+004	(6.07219909969798e+000dB,1.03701074173281e+001°)
1.76197604641152e+004	(6.02699248454161e+000dB,1.02827376371291e+001°)
1.76603782068605e+004	(5.98220892365089e+000dB,1.01965729708496e+001°)
1.77010895831731e+004	(5.93784265525683e+000dB,1.01115878254203e+001°)
1.77418948089005e+004	(5.89388802457186e+000dB,1.00277573150825e+001°)
1.77827941003881e+004	(5.85033948135514e+000dB,9.94505723744531e+000°)
1.78237876744797e+004	(5.80719157753845e+000dB,9.86346405049909e+000°)
1.78648757485193e+004	(5.76443896491194e+000dB,9.78295485053485e+000°)
1.79060585403518e+004	(5.72207639286746e+000dB,9.70350735093200e+000°)
1.79473362683241e+004	(5.68009870619901e+000dB,9.62509986177388e+000°)
1.79887091512867e+004	(5.63850084295808e+000dB,9.54771127025531e+000°)
1.80301774085945e+004	(5.59727783236345e+000dB,9.47132102184714e+000°)
1.80717412601081e+004	(5.55642479276337e+000dB,9.39590910218314e+000°)
1.81134009261948e+004	(5.51593692964906e+000dB,9.32145601963847e+000°)
1.81551566277302e+004	(5.47580953371845e+000dB,9.24794278856996e+000°)
1.81970085860986e+004	(5.43603797898885e+000dB,9.17535091318822e+000°)
1.82389570231952e+004	(5.39661772095679e+000dB,9.10366237203547e+000°)
1.82810021614262e+004	(5.35754429480468e+000dB,9.03285960304257e+000°)
1.83231442237109e+004	(5.31881331365218e+000dB,8.96292548914039e+000°)
1.83653834334823e+004	(5.28042046685190e+000dB,8.89384334440239e+000°)
1.84077200146883e+004	(5.24236151832789e+000dB,8.82559690069578e+000°)
1.84501541917935e+004	(5.20463230495561e+000dB,8.75817029481926e+000°)
1.84926861897796e+004	(5.16722873498290e+000dB,8.69154805610910e+000°)
1.85353162341469e+004	(5.13014678648995e+000dB,8.62571509449067e+000°)
1.85780445509158e+004	(5.09338250588839e+000dB,8.56065668895965e+000°)
1.86208713666274e+004	(5.05693200645745e+000dB,8.49635847647626e+000°)
1.86637969083455e+004	(5.02079146691659e+000dB,8.43280644125044e+000°)
1.87068214036568e+004	(4.98495713003383e+000dB,8.36998690440834e+000°)
1.87499450806729e+004	(4.94942530126855e+000dB,8.30788651402071e+000°)
1.87931681680314e+004	(4.91419234744774e+000dB,8.24649223547934e+000°)
1.88364908948968e+004	(4.87925469547529e+000dB,8.18579134220875e+000°)
1.88799134909617e+004	(4.84460883107270e+000dB,8.12577140669896e+000°)
1.89234361864485e+004	(4.81025129755132e+000dB,8.06642029184519e+000°)
1.89670592121102e+004	(4.77617869461414e+000dB,8.00772614258650e+000°)
1.90107827992317e+004	(4.74238767718729e+000dB,7.94967737782558e+000°)
1.90546071796312e+004	(4.70887495428013e+000dB,7.89226268262508e+000°)
1.90985325856611e+004	(4.67563728787275e+000dB,7.83547100066490e+000°)
1.91425592502096e+004	(4.64267149183091e+000dB,7.77929152695249e+000°)
1.91866874067016e+004	(4.60997443084706e+000dB,7.72371370077679e+000°)
1.92309172891003e+004	(4.57754301940697e+000dB,7.66872719889421e+000°)
1.92752491319081e+004	(4.54537422078131e+000dB,7.61432192894175e+000°)
1.93196831701679e+004	(4.51346504604151e+000dB,7.56048802306349e+000°)
1.93642196394648e+004	(4.48181255309898e+000dB,7.50721583174742e+000°)
1.94088587759265e+004	(4.45041384576769e+000dB,7.45449591786171e+000°)
1.94536008162253e+004	(4.41926607284869e+000dB,7.40231905088230e+000°)
1.94984459975791e+004	(4.38836642723667e+000dB,7.35067620130924e+000°)
1.95433945577526e+004	(4.35771214504735e+000dB,7.29955853525859e+000°)
1.95884467350586e+004	(4.32730050476594e+000dB,7.24895740922838e+000°)
1.96336027683591e+004	(4.29712882641510e+000dB,7.19886436502928e+000°)
1.96788628970671e+004	(4.26719447074300e+000dB,7.14927112487620e+000°)
1.97242273611472e+004	(4.23749483842987e+000dB,7.10016958663279e+000°)
1.97696964011173e+004	(4.20802736931322e+000dB,7.05155181920477e+000°)
1.98152702580496e+004	(4.17878954163133e+000dB,7.00341005807665e+000°)
1.98609491735724e+004	(4.14977887128392e+000dB,6.95573670098612e+000°)
1.99067333898705e+004	(4.12099291110991e+000dB,6.90852430373138e+000°)
1.99526231496874e+004	(4.09242925018215e+000dB,6.86176557610721e+000°)
1.99986186963261e+004	(4.06408551311795e+000dB,6.81545337796428e+000°)
2.00447202736503e+004	(4.03595935940548e+000dB,6.76958071538915e+000°)
2.00909281260859e+004	(4.00804848274572e+000dB,6.72414073699709e+000°)
2.01372424986225e+004	(3.98035061040924e+000dB,6.67912673033952e+000°)
2.01836636368142e+004	(3.95286350260715e+000dB,6.63453211841638e+000°)
2.02301917867813e+004	(3.92558495187715e+000dB,6.59035045629291e+000°)
2.02768271952114e+004	(3.89851278248237e+000dB,6.54657542781727e+000°)
2.03235701093608e+004	(3.87164484982456e+000dB,6.50320084243354e+000°)
2.03704207770558e+004	(3.84497903986969e+000dB,6.46022063209042e+000°)
2.04173794466939e+004	(3.81851326858677e+000dB,6.41762884823714e+000°)
2.04644463672453e+004	(3.79224548139901e+000dB,6.37541965890954e+000°)
2.05116217882543e+004	(3.76617365264714e+000dB,6.33358734589934e+000°)
2.05589059598400e+004	(3.74029578506439e+000dB,6.29212630200402e+000°)
2.06062991326986e+004	(3.71460990926325e+000dB,6.25103102835738e+000°)
2.06538015581039e+004	(3.68911408323330e+000dB,6.21029613183478e+000°)
2.07014134879090e+004	(3.66380639185004e+000dB,6.16991632253261e+000°)
2.07491351745477e+004	(3.63868494639443e+000dB,6.12988641131957e+000°)
2.07969668710355e+004	(3.61374788408275e+000dB,6.09020130745571e+000°)
2.08449088309715e+004	(3.58899336760672e+000dB,6.05085601627978e+000°)
2.08929613085390e+004	(3.56441958468340e+000dB,6.01184563695943e+000°)
2.09411245585075e+004	(3.54002474761490e+000dB,5.97316536030504e+000°)
2.09893988362338e+004	(3.51580709285725e+000dB,5.93481046664406e+000°)
2.10377843976633e+004	(3.49176488059881e+000dB,5.89677632375290e+000°)
2.10862814993315e+004	(3.46789639434713e+000dB,5.85905838484653e+000°)
2.11348903983650e+004	(3.44419994052509e+000dB,5.82165218662285e+000°)
2.11836113524836e+004	(3.42067384807519e+000dB,5.78455334735925e+000°)
2.12324446200007e+004	(3.39731646807217e+000dB,5.74775756506192e+000°)
2.12813904598257e+004	(3.37412617334402e+000dB,5.71126061566446e+000°)
2.13304491314643e+004	(3.35110135810041e+000dB,5.67505835127424e+000°)
2.13796208950209e+004	(3.32824043756936e+000dB,5.63914669846753e+000°)
2.14289060111991e+004	(3.30554184764120e+000dB,5.60352165662721e+000°)
2.14783047413039e+004	(3.28300404451961e+000dB,5.56817929632694e+000°)
2.15278173472422e+004	(3.26062550438052e+000dB,5.53311575775616e+000°)
2.15774440915252e+004	(3.23840472303710e+000dB,5.49832724918832e+000°)
2.16271852372687e+004	(3.21634021561259e+000dB,5.46381004548730e+000°)
2.16770410481955e+004	(3.19443051621886e+000dB,5.42956048665373e+000°)
2.17270117886359e+004	(3.17267417764216e+000dB,5.39557497640910e+000°)
2.17770977235301e+004	(3.15106977103485e+000dB,5.36184998081598e+000°)
2.18272991184285e+004	(3.12961588561358e+000dB,5.32838202693385e+000°)
2.18776162394940e+004	(3.10831112836324e+000dB,5.29516770150968e+000°)
2.19280493535030e+004	(3.08715412374727e+000dB,5.26220364970140e+000°)
2.19785987278467e+004	(3.06614351342320e+000dB,5.22948657383444e+000°)
2.20292646305330e+004	(3.04527795596434e+000dB,5.19701323218906e+000°)
2.20800473301875e+004	(3.02455612658661e+000dB,5.16478043781867e+000°)
2.21309470960548e+004	(3.00397671688114e+000dB,5.13278505739763e+000°)
2.21819641980006e+004	(2.98353843455162e+000dB,5.10102401009818e+000°)
2.22330989065125e+004	(2.96324000315742e+000dB,5.06949426649474e+000°)
2.22843514927015e+004	(2.94308016186111e+000dB,5.03819284749597e+000°)
2.23357222283038e+004	(2.92305766518135e+000dB,5.00711682330266e+000°)
2.23872113856818e+004	(2.90317128275036e+000dB,4.97626331239178e+000°)
2.24388192378261e+004	(2.88341979907615e+000dB,4.94562948052517e+000°)
2.24905460583562e+004	(2.86380201330925e+000dB,4.91521253978224e+000°)
2.25423921215227e+004	(2.84431673901410e+000dB,4.88500974761687e+000°)
2.25943577022082e+004	(2.82496280394458e+000dB,4.85501840593599e+000°)
2.26464430759290e+004	(2.80573904982400e+000dB,4.82523586020165e+000°)
2.26986485188366e+004	(2.78664433212929e+000dB,4.79565949855374e+000°)
2.27509743077191e+004	(2.76767751987898e+000dB,4.76628675095448e+000°)
2.28034207200026e+004	(2.74883749542569e+000dB,4.73711508835210e+000°)
2.28559880337527e+004	(2.73012315425199e+000dB,4.70814202186598e+000°)
2.29086765276761e+004	(2.71153340477056e+000dB,4.67936510198962e+000°)
2.29614864811220e+004	(2.69306716812772e+000dB,4.65078191781361e+000°)
2.30144181740835e+004	(2.67472337801085e+000dB,4.62239009626580e+000°)
2.30674718871991e+004	(2.65650098045930e+000dB,4.59418730136992e+000°)
2.31206479017543e+004	(2.63839893367878e+000dB,4.56617123352141e+000°)
2.31739464996832e+004	(2.62041620785921e+000dB,4.53833962877928e+000°)
2.32273679635694e+004	(2.60255178499597e+000dB,4.51069025817560e+000°)
2.32809125766484e+004	(2.58480465871429e+000dB,4.48322092704049e+000°)
2.33345806228084e+004	(2.56717383409704e+000dB,4.45592947434143e+000°)
2.33883723865919e+004	(2.54965832751542e+000dB,4.42881377203977e+000°)
2.34422881531976e+004	(2.53225716646291e+000dB,4.40187172445991e+000°)
2.34963282084814e+004	(2.51496938939221e+000dB,4.37510126767419e+000°)
2.35504928389584e+004	(2.49779404555493e+000dB,4.34850036890084e+000°)
2.36047823318041e+004	(2.48073019484454e+000dB,4.32206702591622e+000°)
2.36591969748559e+004	(2.46377690764164e+000dB,4.29579926647960e+000°)
2.37137370566149e+004	(2.44693326466241e+000dB,4.26969514777105e+000°)
2.37684028662471e+004	(2.43019835680953e+000dB,4.24375275584220e+000°)
2.38231946935852e+004	(2.41357128502587e+000dB,4.21797020507832e+000°)
2.38781128291301e+004	(2.39705116015067e+000dB,4.19234563767366e+000°)
2.39331575640522e+004	(2.38063710277832e+000dB,4.16687722311691e+000°)
2.39883291901932e+004	(2.36432824311956e+000dB,4.14156315768893e+000°)
2.40436280000676e+004	(2.34812372086514e+000dB,4.11640166397103e+000°)
2.40990542868642e+004	(2.33202268505191e+000dB,4.09139099036452e+000°)
2.41546083444477e+004	(2.31602429393124e+000dB,4.06652941061979e+000°)
2.42102904673601e+004	(2.30012771483956e+000dB,4.04181522337640e+000°)
2.42661009508224e+004	(2.28433212407134e+000dB,4.01724675171267e+000°)
2.43220400907364e+004	(2.26863670675414e+000dB,3.99282234270541e+000°)
2.43781081836858e+004	(2.25304065672592e+000dB,3.96854036699838e+000°)
2.44343055269380e+004	(2.23754317641429e+000dB,3.94439921838064e+000°)
2.44906324184457e+004	(2.22214347671789e+000dB,3.92039731337338e+000°)
2.45470891568486e+004	(2.20684077688994e+000dB,3.89653309082609e+000°)
2.46036760414745e+004	(2.19163430442352e+000dB,3.87280501152041e+000°)
2.46603933723416e+004	(2.17652329493892e+000dB,3.84921155778344e+000°)
2.47172414501595e+004	(2.16150699207289e+000dB,3.82575123310792e+000°)
2.47742205763311e+004	(2.14658464736971e+000dB,3.80242256178145e+000°)
2.48313310529539e+004	(2.13175552017423e+000dB,3.77922408852300e+000°)
2.48885731828221e+004	(2.11701887752634e+000dB,3.75615437812646e+000°)
2.49459472694278e+004	(2.10237399405764e+000dB,3.73321201511274e+000°)
2.50034536169625e+004	(2.08782015188959e+000dB,3.71039560338791e+000°)
2.50610925303193e+004	(2.07335664053324e+000dB,3.68770376590906e+000°)
2.51188643150940e+004	(2.05898275679090e+000dB,3.66513514435684e+000°)
2.51767692775867e+004	(2.04469780465922e+000dB,3.64268839881431e+000°)
2.52348077248039e+004	(2.03050109523391e+000dB,3.62036220745325e+000°)
2.52929799644596e+004	(2.01639194661601e+000dB,3.59815526622574e+000°)
2.53512863049773e+004	(2.00236968381975e+000dB,3.57606628856274e+000°)
2.54097270554912e+004	(1.98843363868181e+000dB,3.55409400507844e+000°)
2.54683025258486e+004	(1.97458314977211e+000dB,3.53223716328081e+000°)
2.55270130266106e+004	(1.96081756230605e+000dB,3.51049452728736e+000°)
2.55858588690546e+004	(1.94713622805813e+000dB,3.48886487754734e+000°)
2.56448403651753e+004	(1.93353850527694e+000dB,3.46734701056899e+000°)
2.57039578276868e+004	(1.92002375860157e+000dB,3.44593973865241e+000°)
2.57632115700239e+004	(1.90659135897937e+000dB,3.42464188962720e+000°)
2.58226019063441e+004	(1.89324068358485e+000dB,3.40345230659637e+000°)
2.58821291515290e+004	(1.87997111574012e+000dB,3.38236984768401e+000°)
2.59417936211863e+004	(1.86678204483632e+000dB,3.36139338578868e+000°)
2.60015956316508e+004	(1.85367286625654e+000dB,3.34052180834165e+000°)
2.60615354999871e+004	(1.84064298129985e+000dB,3.31975401706933e+000°)
2.61216135439902e+004	(1.82769179710636e+000dB,3.29908892776069e+000°)
2.61818300821880e+004	(1.81481872658369e+000dB,3.27852547003916e+000°)
2.62421854338425e+004	(1.80202318833462e+000dB,3.25806258713858e+000°)
2.63026799189519e+004	(1.78930460658550e+000dB,3.23769923568430e+000°)
2.63633138582519e+004	(1.77666241111615e+000dB,3.21743438547714e+000°)
2.64240875732175e+004	(1.76409603719067e+000dB,3.19726701928292e+000°)
2.64850013860651e+004	(1.75160492548936e+000dB,3.17719613262481e+000°)
2.65460556197535e+004	(1.73918852204168e+000dB,3.15722073358044e+000°)
2.66072505979862e+004	(1.72684627816014e+000dB,3.13733984258244e+000°)
2.66685866452128e+004	(1.71457765037541e+000dB,3.11755249222264e+000°)
2.67300640866312e+004	(1.70238210037226e+000dB,3.09785772706047e+000°)
2.67916832481884e+004	(1.69025909492640e+000dB,3.07825460343428e+000°)
2.68534444565831e+004	(1.67820810584255e+000dB,3.05874218927693e+000°)
2.69153480392672e+004	(1.66622860989317e+000dB,3.03931956393403e+000°)
2.69773943244472e+004	(1.65432008875822e+000dB,3.01998581798594e+000°)
2.70395836410865e+004	(1.64248202896590e+000dB,3.00074005307344e+000°)
2.71019163189064e+004	(1.63071392183410e+000dB,2.98158138172600e+000°)
2.71643926883888e+004	(1.61901526341290e+000dB,2.96250892719306e+000°)
2.72270130807771e+004	(1.60738555442785e+000dB,2.94352182327966e+000°)
2.72897778280784e+004	(1.59582430022397e+000dB,2.92461921418341e+000°)
2.73526872630651e+004	(1.58433101071094e+000dB,2.90580025433572e+000°)
2.74157417192768e+004	(1.57290520030852e+000dB,2.88706410824510e+000°)
2.74789415310219e+004	(1.56154638789350e+000dB,2.86840995034401e+000°)
2.75422870333796e+004	(1.55025409674670e+000dB,2.84983696483749e+000°)
2.76057785622014e+004	(1.53902785450129e+000dB,2.83134434555580e+000°)
2.76694164541131e+004	(1.52786719309155e+000dB,2.81293129580873e+000°)
2.77332010465164e+004	(1.51677164870256e+000dB,2.79459702824263e+000°)
